Eigvals	76
5.56963065832	1.21726809276	0.678375705132	0.326522981813	0.263530527618	0.160020444822	0.12243505191	0.102291798838	0.0888330209858	0.0675098556292	0.0618127376357	0.0537452354726	0.0499081375116	0.0488237745451	0.0413188139117	0.0385751429739	0.0359287953718	0.0340832240585	0.030458919914	0.0288911566912	0.0264073150066	0.0258094725551	0.0236322038373	0.0212677451386	0.0186542418996	0.0172121396469	0.0155164063519	0.0144597561149	0.0141993666596	0.0139835604429	0.0125063670253	0.0102492060462	0.00981214286594	0.00888453286791	0.00865456084831	0.00743715043969	0.00651786105932	0.00579134972016	0.00525870267858	0.00463090198144	0.00386100216461	0.00372657080766	0.00314995687656	0.00294607287025	0.00272056953567	0.00230422874277	0.00178872199368	0.00170281388579	0.00114412559935	8.54174792563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	76
0.597966942364	0.130688392843	0.0728318035892	0.0350561753596	0.0282931766012	0.0171801223413	0.0131448776625	0.0109822568017	0.00953729487617	0.0072479962185	0.00663634197501	0.00577019843751	0.00535823975012	0.00524182032354	0.00443607239557	0.00414150627042	0.0038573889777	0.00365924466566	0.00327013195776	0.00310181369067	0.00283514336573	0.00277095777701	0.00253720175301	0.00228334862968	0.00200275757498	0.00184793052675	0.0016658731309	0.00155242899966	0.00152447305501	0.00150130365806	0.00134270915056	0.00110037572993	0.00105345173271	0.000953861625531	0.000929171359008	0.000798467686843	0.000699770898196	0.000621771154456	0.000564585078332	0.000497183111072	0.000414525091603	0.000400092266087	0.000338185814752	0.000316296410709	0.000292085911353	0.000247386712037	0.000192040852781	0.000182817582559	0.000122835665108	9.17059532826e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	76	76
Plate3-C3	0.278084965801	0.0970977252004	-0.130378060157	-0.0241543119549	0.0475570412219	-0.000719995894073	0.0117711663958	-0.00551715036712	0.0477995771748	-0.0485168378109	0.0171482986081	-0.00419542186299	0.00853373340494	-0.0378618276032	0.0251550927232	-0.0168770316982	0.0170638223707	-0.0155953463868	0.00307940673965	0.0106214722181	-0.0127970297513	-0.0189465320319	0.0379448780516	0.00929170490334	-0.00994948553009	-0.0161408382722	0.00870037220677	0.0165166171263	0.0196785709927	0.00975004785089	-0.00919390903949	-0.00209583956498	-0.0107006564845	-0.00675933419796	-0.00600186037146	0.00532034077969	0.0142862370756	0.0107351850296	0.0027810553975	0.0058750615283	-0.00954725970642	-0.0162328103281	-0.00717085921921	-0.0043895734505	-0.0141297171659	-0.00142713411587	0.00174330068977	0.0065295362973	0.00458666073765	0.000319715439635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Plate4-G2	0.140411740376	-0.209346760754	0.0419698857221	-0.0239845531645	0.0317691010681	-0.0818434243303	0.0491601983292	-0.0233750399743	0.0224025075679	-0.0107247962674	0.00577252355747	0.0148483535347	0.00700411567805	-0.00433877912601	-0.0098104403327	0.00384722558214	-0.0193165090872	0.00457396938557	-0.0410885533996	-0.000715564371233	0.0100074352162	-0.00523419254543	-0.0175822365766	-0.0219976435488	-0.00857183656035	-0.00770772607311	-0.0142261548493	-0.00958189517922	0.0156027838821	-0.00377046852425	0.0144724072455	0.000619812857725	0.00604916134855	-0.00226411970291	0.0110305839338	0.00415128960854	0.020023473527	-0.00799186171385	-0.0028143419191	0.0127191094608	-0.00988514874445	-0.00169537979099	0.00492470377351	0.00442913229061	-0.00118370369131	0.0032075013409	-0.000590373109829	-0.00747443270871	0.000360321232087	0.000459320931579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Plate3-D4	-0.145672785017	0.0701609882253	0.0854743146558	-0.139767883095	-0.00409255914724	0.0717308494461	-0.0507846168821	-0.00251266082576	0.0375381764161	-0.00161323876783	0.0380080156709	0.0137317646395	-0.0506080185049	-0.0272430223933	0.0130594835001	-0.0280646771903	0.00415238778554	0.0133679184793	0.0372202910801	0.0086002642603	-0.0118618520603	0.00867099941995	-0.0251102298104	0.000401680712077	0.0189169084422	0.00790504992549	-0.021276490015	-0.0195484861327	0.00231570891718	0.00949823807083	-0.000474326232198	-0.00548668896948	0.00169215170637	-0.00792956121079	0.00523825910632	-0.00557707921254	-0.00252171238072	0.00426363499406	0.00333380971475	-0.000554807456972	-0.0062084170067	-0.00144998916823	-0.00766291789595	-0.00811010438232	-0.00467520410803	0.00746436095911	-7.44068026476e-05	-0.00135612409312	-0.000770855247818	0.000185804412664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Plate3-B4	-0.0600190691821	0.0478832575416	0.0207515738097	-0.0667491707956	-0.00306719147221	0.118434156969	-0.0464214853623	-0.0399651647166	0.00237550755253	0.0756334588555	0.00962934367662	-0.0220205328349	0.00937493026633	-0.00630261858033	0.0419514416705	0.0386165673047	-0.0170383073402	-0.0164455205972	-0.018498009692	-0.00445207031322	0.0328684013456	0.00123514626116	-0.0151217057911	-0.00242678964427	0.00805631180415	-0.00580085626513	0.0204219333722	-0.0109934857535	0.00983085022738	-0.00898720743729	0.00399771265066	-0.00357023959014	0.00745968247981	-0.00840939946051	-0.0095881960765	0.00297837286427	-0.00610833171117	-0.00550375640197	0.00559501462498	0.000970351687287	-0.00240430258129	-0.00639581164608	0.00366786804564	-0.00742541518179	-0.00704453998223	0.00331071323941	0.00259807353544	-0.000742480435799	0.00281686014883	-0.000855046681799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Plate3-D7	-0.0456646720507	0.0593130284803	0.0491473207118	-0.123156778266	-0.00751618999721	0.103248967223	-0.0181307377256	-0.0547770891563	0.0150086632447	0.00396901611611	0.0463284355343	-0.00971806641395	-0.0293445135144	0.0108582179219	0.0156431456952	-0.00584803835709	-0.00260449883982	-0.0198624154389	-0.0127608920236	-0.0338343731816	-0.0128396306017	-0.0142686323173	-0.00877780665471	0.0147860865364	-0.0296873914026	-0.00781345300659	-0.00472993518665	0.00598151610721	0.0160345208104	0.00312116248767	-0.0216520404345	-0.00429550259065	0.00721136468476	0.0215316571506	-0.00793218959874	0.00399406250854	0.00811155452831	-0.000408458043131	-0.0148424960428	0.003218152317	0.00115886590987	0.00136231337626	-0.000733246293518	0.00928929749303	0.00588364585939	-0.00279492502076	-0.00347802254188	0.00317591870644	0.00182223290378	0.000916812281413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Plate3-C4	-0.184896111963	0.0788078039561	0.0199753531145	-0.0985747803135	-0.129072538683	0.0997219355642	-0.00383403076437	-0.0779090014731	0.0164934790835	-0.0192213117315	0.0299077773184	-0.0211584153635	0.0455059375836	0.0261495811365	-0.0632056631532	0.0169003036745	0.0228445584562	0.0105574538618	-0.0152005594412	0.0220681974069	-0.010057929428	0.00568524346933	-0.00254633154357	0.000777695743758	-0.0153910040876	-0.00835028287226	-0.00965879125725	0.00417518519936	-0.00800167685266	0.00747209669815	0.00519230081439	0.00389970593577	-0.0207395636488	-0.0116789761222	0.00121488363631	-0.00346690098898	-0.00702683521348	0.00102383208759	0.00462416720908	-0.00321744681457	0.00296122985102	-0.000945451901992	0.00306954879482	0.00225912937821	-0.000143861705562	-0.0026839158343	-0.000391306666198	-0.000859156552816	0.000923645216663	-0.000303499995782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Plate3-H7	-0.469073964261	0.142982342737	0.00545135571278	0.0671348047014	0.105283899782	0.00628429837099	-0.0212796095307	0.032555852385	-0.0143118756551	-0.00370120300494	0.0171810245241	-0.0271061271562	-0.0226340439051	0.00614497100746	-0.0116407135656	-0.0115093030435	0.0117609099172	0.0065879240527	-0.0158994834976	-0.0086669934771	-0.00656164720584	0.0129943387311	0.0121728762065	0.0157827744519	0.0138954348308	-0.00438542481987	-0.0112742362715	-0.00910032561446	0.00221419661604	0.00214423580213	-0.00551927428052	-0.00380236703337	0.0027899243954	-0.0138881043228	-0.0022797690963	0.00280505275506	0.00084714044754	-0.0089959649928	-0.00182754361723	-0.00684806172739	0.000621554837665	-0.00726443783434	-0.000685423920565	-0.0081620346081	0.00427912279959	0.0108566273966	-0.0157866547447	-0.00355783728122	-0.012518852828	0.000474584133424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Plate4-E1	-0.481495039033	-0.205060089194	-0.0842913047875	-0.108475395156	-0.0310049862709	-0.0423726998655	0.00507404061967	0.0388594562093	0.00461511744061	0.00365647098309	0.0263622149513	-0.0393186128465	0.000308800950713	0.0276269049336	0.0189577779835	0.00415367588093	-0.0160642956872	0.00497342139238	0.0168479590452	0.00152126925772	-0.00748793511933	0.00677239855225	0.00233398729032	0.0123438076623	0.0164240789841	0.00454768467117	0.0159292967543	-0.00886362016856	0.000453863792912	-0.00674606652796	-0.0115393606855	-0.00758444931081	-0.0230392605514	-0.000728140100082	0.0053500124958	0.00200560919421	-0.00581925271942	-0.00937863982684	-0.00246098322939	0.0124673175202	0.000380851563898	-0.00484826107749	0.00702621079509	-0.00237307822293	-0.002775884309	-0.00089209620827	-0.00574764720756	0.00256628620605	0.00392782859499	8.48056498975e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Plate3-E1	-0.328769870651	0.127646393404	-0.0557705284244	-0.0526389090691	-0.0296176008397	-0.0762605173543	-0.0166585624397	0.0361020536015	-0.0858510649971	0.0111051990115	0.0954005207356	0.0305368926412	-0.0257269554727	-0.0106440219258	0.0236434682757	-0.0142148362348	-0.0168754900577	0.0137510814022	0.00844700639098	0.0389904556033	0.0289407362445	-0.00331279509701	-0.0192327824874	-0.00800841190686	-0.0225005162269	0.0224668870265	-0.0003352843957	0.000721572620747	-0.00929244177697	0.0075927362402	0.00560725221847	-0.00692016482426	-0.00361711588732	0.00248265825754	-0.00203233924915	-0.00156079280665	-0.00488462892121	0.00241026306567	-0.00347958590564	0.00355601529889	0.00686786701962	-0.0067037392804	0.00333046834712	0.00254464805686	-0.00130395745114	-0.00418047535542	0.00252452085976	0.00348554769055	0.00246919593595	0.000290275676266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Plate3-F4	-0.493077835938	0.184720413217	-0.0460239038738	-0.159474333851	-0.226724356474	-0.0972373997942	-0.0229877191506	-0.0380080319502	-0.030671338883	-0.0678919194849	-0.0249369163424	0.000100157838308	0.00746099021659	0.0427195598449	0.0475500085178	0.0119071566446	-0.013045999751	-0.0166491360828	-0.00185070697696	-0.0191072321675	0.0136100043839	-0.00662773491056	0.00701415770297	-0.0218096519077	0.0310383605819	-0.0188839848509	-0.00797800095658	0.0162960723323	0.00949676859121	-0.0121421097747	-0.00508243734829	0.00942751339162	0.0126225625565	0.00161039977391	0.00619125260556	0.00415981022475	0.0030709917483	0.00358401684786	-0.0015650682362	-0.00174406223364	-0.00117057811499	0.00435802627956	-0.00220927277005	-0.00685338623113	0.00167252749398	0.00315120991245	0.00138240949044	-0.00280585011585	-0.00185547471451	-0.000291377996062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Plate3-G7	-0.503134597435	0.182607780424	0.0274984019881	0.0927137228064	-0.00633839269517	0.0306424712054	0.0969784371669	-0.0264322563533	0.0172275077261	-0.00546007160643	-0.00888627101313	-0.026115988017	0.0144607415478	0.0229615011235	-0.0200374525678	-0.022369072505	0.0268179914586	0.00510852642908	-0.00196239760711	-0.00619432622674	-0.0548122777604	-0.014358255133	-0.0170469957925	0.00620837229481	-0.00802883425292	-0.00131086250435	-0.0131874121589	-0.00864530086708	0.00553487932114	-0.00593664160235	-0.00984136179905	0.00202848072576	0.00583924899044	-0.00516565983744	0.00366274461924	-0.0117159606124	0.00166337483053	0.00553385724491	0.00252469499228	0.00600710033341	-0.00137690224239	0.00178266423993	0.00209013024468	0.00155931253068	0.00199232881433	-0.000734099957048	0.00655134238738	-0.00238691643744	0.000437595165411	0.00013729263958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
